epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
27,1221.61,0.63577,0.48318,0.01885,0.02096,0.96407,0.95829,0.98391,0.87351,0.50721,0.23201,0.01936,0.01554,0.000309664,0.000309664,0.000309664
28,1266.07,0.64001,0.48306,0.01895,0.02233,0.94819,0.94954,0.97446,0.86432,0.50666,0.27932,0.01973,0.0148,0.000305536,0.000305536,0.000305536
29,1310.69,0.63992,0.48633,0.01903,0.02064,0.97025,0.96873,0.98602,0.87355,0.50602,0.22213,0.01994,0.01668,0.000301408,0.000301408,0.000301408
30,1355.37,0.63326,0.46017,0.01944,0.0217,0.97144,0.94511,0.97847,0.87056,0.50288,0.24236,0.0196,0.0151,0.000297279,0.000297279,0.000297279
31,1400.3,0.63665,0.46842,0.01878,0.02061,0.96977,0.94453,0.98288,0.87611,0.50259,0.23222,0.02023,0.0138,0.000293151,0.000293151,0.000293151
32,1445.46,0.62008,0.4667,0.01868,0.01968,0.96162,0.95243,0.98119,0.87305,0.49529,0.23377,0.01914,0.01362,0.000289023,0.000289023,0.000289023
33,1490.57,0.62839,0.45973,0.01867,0.02042,0.96815,0.95419,0.9844,0.87495,0.50982,0.23132,0.01881,0.01394,0.000284894,0.000284894,0.000284894
34,1534.95,0.62004,0.46423,0.0183,0.02026,0.96706,0.96193,0.98617,0.87429,0.50747,0.22179,0.01889,0.01577,0.000280766,0.000280766,0.000280766
35,1580.01,0.61609,0.45275,0.01851,0.02053,0.95544,0.94656,0.97723,0.86796,0.50538,0.25635,0.01903,0.01364,0.000276638,0.000276638,0.000276638
36,1624.42,0.62014,0.44495,0.01873,0.01996,0.95988,0.96161,0.97836,0.87226,0.50022,0.22924,0.01879,0.01596,0.000272509,0.000272509,0.000272509
